step time temp press pe ke etotal
3100 3.1000000000000000888 199.42534406660280411 2605.8424708003353771 -7443.0529817197784723 44.518172334280293967 -7398.5348093854981926
3200 3.2000000000000001776 224.57846246039230209 2674.8992674272881231 -7447.4677110732027359 50.133160061343225777 -7397.3345510118597304
3300 3.3000000000000002665 217.53884225397351315 2740.223708105973401 -7444.6845961024355347 48.56168965980504737 -7396.122906442630665
3400 3.3999999999999999112 240.09917588963270418 2674.4954793722185968 -7448.5138365718403293 53.597884158613140926 -7394.9159524132273873
3500 3.5 220.80868693372536882 2708.1074321266878542 -7442.9698238830605987 49.291624511570461209 -7393.6781993714903365
3600 3.6000000000000000888 211.06045325066563123 2731.2780017325244444 -7439.563118337024207 47.115504173965057078 -7392.4476141630593702
3700 3.7000000000000001776 215.57165940821457184 2727.085177347184981 -7439.3239031298544433 48.122550966824839236 -7391.2013521630296964
3800 3.8000000000000002665 242.2208563276263078 2644.6270706029026769 -7444.0370758456974727 54.07151169988154038 -7389.9655641458157334
3900 3.8999999999999999112 225.93888540847314061 2728.9954253200389758 -7439.1520220825204888 50.436850364767977339 -7388.7151717177521277
4000 4 232.40937215832454399 2847.4638258479430988 -7439.3463150321340436 51.881271812627481665 -7387.4650432195066969
4100 4.0999999999999996447 240.14995939262604452 2843.8621257377330949 -7439.8400516880465148 53.609220675285968127 -7386.230831012760973
4200 4.2000000000000001776 247.13022577787126011 2880.0502236935003566 -7440.1395024433941217 55.16744138856576285 -7384.972061054828373
4300 4.2999999999999998224 242.3679023260801273 2986.5534736446193165 -7437.8156299054971896 54.104337111971830154 -7383.71129279352499
4400 4.4000000000000003553 255.89688950166953418 3114.8820525852743231 -7439.5846867044756436 57.124443635594069235 -7382.4602430688819368
